049	\\	$aPALS-EBRARY
050	14	$aQA76.73.J38$b.M674 2015eb
082	04	$a005.133$223
100	1\	$aMorgan, Nick,$eauthor.
245	10	$aJavaScript for kids :$ba playful introduction to programming /$cby Nick Morgan.
264	\1	$aSan Francisco, California :$bNo Starch Press,$c2015.
264	\4	$c{copy}2015
300	\\	$a1 online resource (338 pages) :$billustrations (some color)
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
500	\\	$aIncludes index.
505	0\	$aPart I. Fundamentals -- Part II. Advanced JavaScript -- Part III. Canvas.
588	\\	$aDescription based on print version record.
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2014. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
650	\0	$aJavaScript (Computer program language)$vJuvenile literature.
655	\0	$aElectronic books.
776	08	$iPrint version:$aMorgan, Nick.$tJavaScript for kids : a playful introduction to programming.$dSan Francisco, California : No Starch Press, c2015 $hxx, 309 pages $z9781593274085 $w2014953113
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10998280$zConnect to this resource:
907	\\	$a.b17716226$b04-24-15$c04-24-15
911	\\	$aRDA ENRICHED
998	\\	$a1bew$b04-24-15$cm$dz$e-$feng$gcau$h0$i0
910	\\	$aMARS
		
LDR		01779nam  2200421 i 4500
001		ocm00999999
003		OCoLC
005		20151122075034.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		150108t20152015caua\\\\o\\\\\001\0\eng\d
020	\\	$z9781593275662
020	\\	$a9781593275662 (e-book)
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
049	\\	$aPALS-EBRARY
050	14	$aQA76.73.R83$b.W456 2015eb
082	04	$a005.133$223
100	1\	$aWeinstein, Eric,$eauthor.
245	10	$aRuby wizardry :$ban introduction to programming for kids /$cby Eric Weinstein.
264	\1	$aSan Francisco, California :$bNo Starch Press,$c2015.
264	\4	$c{copy}2015
300	\\	$a1 online resource (353 pages) :$billustrations (some color)
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
500	\\	$aIncludes index.
588	\\	$aDescription based on print version record.
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2014. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
650	\0	$aRuby (Computer program language)$vJuvenile literature.
650	\0	$aComputer programming$vJuvenile literature.
655	\0	$aElectronic books.
776	08	$iPrint version:$aWeinstein, Eric.$tRuby wizardry : an introduction to programming for kids.$dSan Francisco, California : No Starch Press, c2015 $hxxii, 327 pages $z9781593275662 $w2014953112
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10998282$zConnect to this resource:
907	\\	$a.b1771624x$b04-24-15$c04-24-15
911	\\	$aRDA ENRICHED
998	\\	$a1bew$b04-24-15$cm$dz$e-$feng$gcau$h0$i0
910	\\	$aMARS
		
LDR		01867nam  2200433 i 4500
001		ocm00999999
003		OCoLC
005		20151122075034.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		150108t20152015caua\\\\o\\\\\001\0\eng\d
020	\\	$z9781593275846
020	\\	$a9781593276614 (e-book)
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
049	\\	$aPALS-EBRARY
050	14	$aQA76.73.J39$b.H384 2015eb
082	04	$a005.13/3$223
100	1\	$aHaverbeke, Marijn,$eauthor.
245	10	$aEloquent JavaScript :$ba modern introduction to programming /$cby Marijn Haverbeke.
250	\\	$aSecond edition.
264	\1	$aSan Francisco, California :$bNo Starch Press,$c2015.
264	\4	$c{copy}2015
300	\\	$a1 online resource (478 pages) :$billustrations
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
500	\\	$aIncludes index.
505	0\	$aPart I. Language -- Part II. Browser -- Part III. Beyond.
588	\\	$aDescription based on online resource; title from PDF title page (ebrary, viewed January 8, 2015).
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2014. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
650	\0	$aJavaScript (Computer program language)
655	\0	$aElectronic books.
776	08	$iPrint version:$aHaverbeke, Marijn.$tEloquent JavaScript : a modern introduction to programming.$dSan Francisco, California : No Starch Press, c2015 $bSecond edition.$hxx, 451 pages $z9781593275846
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10998284$zConnect to this resource:
907	\\	$a.b17716251$b04-24-15$c04-24-15
911	\\	$aRDA ENRICHED
998	\\	$a1bew$b04-24-15$cm$dz$e-$feng$gcau$h0$i0
910	\\	$aMARS
		
LDR		01891nam  2200457 i 4500
001		ocm00999999
003		OCoLC
005		20151122075034.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		150108t20112011enkao\\\o\\\\\001\0\eng\d
020	\\	$z9781906672911
020	\\	$a9781781451632 (e-book)
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
049	\\	$aPALS-EBRARY
050	14	$aTR146$b.T395 2011eb
082	04	$a771$223
100	1\	$aTaylor, David,$eauthor.
245	10	$aDigital black & white photography /$cDavid Taylor.
246	3\	$aDigital black and white photography
264	\1	$aEast Sussex, England :$bAmmonite Press,$c2011.
264	\4	$c{copy}2011
300	\\	$a1 online resource (193 pages) :$bcolor illustrations, photographs.
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
490	1\	$aExpanded Guide
500	\\	$aIncludes index.
588	\\	$aDescription based on online resource; title from PDF title page (ebrary, viewed January 8, 2015).
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2014. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
650	\0	$aBlack-and-white photography$vHandbooks, manuals, etc.
650	\0	$aPhotography$xDigital techniques$vHandbooks, manuals, etc.
655	\0	$aElectronic books.
776	08	$iPrint version:$aTaylor, David.$tDigital black & white photography.$dEast Sussex, England : Ammonite Press, c2011 $h192 pages $kExpanded guide.z9781906672911
830	\0	$aExpanded guide.
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10998288$zConnect to this resource:
907	\\	$a.b17716263$b04-24-15$c04-24-15
911	\\	$aRDA ENRICHED
998	\\	$a1bew$b04-24-15$cm$dz$e-$feng$genk$h0$i0
910	\\	$aMARS
		
LDR		01784nam  2200433 i 4500
001		ocm00999999
003		OCoLC
005		20151122075034.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		150108t20112011enkao\\\o\\\\\001\0\eng\d
020	\\	$z9781907708343
020	\\	$a9781781452028 (e-book)
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
049	\\	$aPALS-EBRARY
050	14	$aTR256$b.H633 2011eb
082	04	$a771.3$223
100	1\	$aHoddinott, Ross,$eauthor.
245	10	$aLenses for digital SLRs /$cRoss Hoddinott.
264	\1	$aEast Sussex, England :$bAmmonite Press,$c2011.
264	\4	$c{copy}2011
300	\\	$a1 online resource (193 pages) :$bcolor illustrations, photographs
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
500	\\	$aIncludes index.
588	\\	$aDescription based on online resource; title from PDF title page (ebrary, viewed January 8, 2015).
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2014. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
650	\0	$aDigital cameras$vAmateurs' manuals.
650	\0	$aPhotography$xDigital techniques$vAmateurs' manuals.
650	\0	$aSingle-lens reflex cameras$vAmateurs' manuals.
655	\0	$aElectronic books.
776	08	$iPrint version:$aTaylor, David.$tLenses for digital SLRs.$dEast Sussex, England : Ammonite Press, c2011 $h192 pages $z9781907708343
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10998292$zConnect to this resource:
907	\\	$a.b17716275$b04-24-15$c04-24-15
911	\\	$aRDA ENRICHED
998	\\	$a1bew$b04-24-15$cm$dz$e-$feng$genk$h0$i0
910	\\	$aMARS
		
LDR		01761nam  2200445 i 4500
001		ocm00999999
003		OCoLC
005		20151122075034.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		150108t20112011enkao\\\o\\\\\001\0\eng\d
020	\\	$z9781907708060
020	\\	$a9781781451762 (e-book)
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
049	\\	$aPALS-EBRARY
050	14	$aTR263.L4$b.T395 2011eb
082	04	$a771.32$223
100	1\	$aTaylor, David,$eauthor.
245	10	$aLeica M9 /$cDavid Taylor.
264	\1	$aEast Sussex, England :$bAmmonite Press,$c2011.
264	\4	$c{copy}2011
300	\\	$a1 online resource (241 pages) :$bcolor illustrations, photographs.
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
490	1\	$aExpanded Guide
500	\\	$aIncludes index.
588	\\	$aDescription based on online resource; title from PDF title page (ebrary, viewed January 8, 2015).
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2014. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
650	\0	$aLeica camera$vHandbooks, manuals, etc.
650	\0	$aPhotography$vHandbooks, manuals, etc.
655	\0	$aElectronic books.
776	08	$iPrint version:$aTaylor, David.$tLeica M9.$dEast Sussex, England : Ammonite Press, c2011 $h240 pages $kExpanded guide.$z9781907708060
830	\0	$aExpanded guide.
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10998293$zConnect to this resource:
907	\\	$a.b17716287$b04-24-15$c04-24-15
911	\\	$aRDA ENRICHED
998	\\	$a1bew$b04-24-15$cm$dz$e-$feng$genk$h0$i0
910	\\	$aMARS
		
LDR		01891nam  2200457 i 4500
001		ocm00999999
003		OCoLC
005		20151122075034.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		150108t20122012enkao\\\o\\\\\001\0\eng\d
020	\\	$z9781907708961
020	\\	$a9781781451557 (e-book)
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
049	\\	$aPALS-EBRARY
050	14	$aTR263.C3$b.T395 2012eb
082	04	$a771.33$223
100	1\	$aTaylor, David,$eauthor.
245	10	$aCanon Rebel T4i/EOS 650D /$cDavid Taylor.
264	\1	$aEast Sussex, England :$bAmmonite Press,$c2012.
264	\4	$c{copy}2012
300	\\	$a1 online resource (241 pages) :$bcolor illustrations, photographs.
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
490	1\	$aExpanded Guide
500	\\	$aIncludes index.
588	\\	$aDescription based on online resource; title from PDF title page (ebrary, viewed January 8, 2015).
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2014. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
650	\0	$aPhotography$xDigital techniques$vHandbooks, manuals, etc.
650	\0	$aCanon digital cameras$vHandbooks, manuals, etc.
650	\0	$aSingle-lens reflex cameras$vHandbooks, manuals, etc.
655	\0	$aElectronic books.
776	08	$iPrint version:$aTaylor, David.$tCanon Rebel T4i/EOS 650D.$dEast Sussex, England : Ammonite Press, c2012 $h240 pages $kExpanded guide.$z9781907708961
830	\0	$aExpanded guide.
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10998295$zConnect to this resource:
907	\\	$a.b17716299$b04-24-15$c04-24-15
911	\\	$aRDA ENRICHED
998	\\	$a1bew$b04-24-15$cm$dz$e-$feng$genk$h0$i0
910	\\	$aMARS
		
LDR		01870nam  2200457 i 4500
001		ocm00999999
003		OCoLC
005		20151122075034.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		150108t20112011enkao\\\o\\\\\001\0\eng\d
020	\\	$z9781907708008
020	\\	$a9781781451618 (e-book)
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
049	\\	$aPALS-EBRARY
050	14	$aTR684$b.H355 2011eb
082	04	$a778.324$223
100	1\	$aHallett, Tracy,$eauthor.
245	10	$aClose-up & macro photography /$cTracy Hallett.
264	\1	$aEast Sussex, England :$bAmmonite Press,$c2011.
264	\4	$c{copy}2011
300	\\	$a1 online resource (193 pages) :$bcolor illustrations, photographs.
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
490	1\	$aExpanded Guide
500	\\	$aIncludes index.
588	\\	$aDescription based on online resource; title from PDF title page (ebrary, viewed January 7, 2015).
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2014. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
650	\0	$aMacrophotography$vHandbooks, manuals, etc.
650	\0	$aPhotography, Close-up$vHandbooks, manuals, etc.
650	\0	$aPhotography$vHandbooks, manuals, etc.
655	\0	$aElectronic books.
776	08	$iPrint version:$aHallett, Tracy.$tClose-up & macro photography.$dEast Sussex, England : Ammonite Press, c2011 $h192 pages $kExpanded guide.$z9781907708008
830	\0	$aExpanded guide.
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10998299$zConnect to this resource:
907	\\	$a.b17716305$b04-24-15$c04-24-15
911	\\	$aRDA ENRICHED
998	\\	$a1bew$b04-24-15$cm$dz$e-$feng$genk$h0$i0
910	\\	$aMARS
		
LDR		02356nam  2200493 i 4500
001		ocm00999999
003		OCoLC
005		20151122075035.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		150110t20132013gw\a\\\\ob\\\\000\0\eng\d
020	\\	$z9783631629710
020	\\	$a9783653029949 (e-book)
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
043	\\	$ae------
049	\\	$aPALS-EBRARY
050	14	$aJN35$b.D46 2013eb
082	04	$a352.6/2114$223
100	1\	$aDemmke, Christoph,$eauthor.
245	10	$aGovernment transformation and the future of public employment :$bthe impact of restructuring on status development in the central administration of the EU-27 /$cChristoph Demmke, Timo Moilanen.
264	\1	$aFrankfurt am Main, [Germany] :$bPeter Lang Edition,$c2013.
264	\4	$c{copy}2013
300	\\	$a1 online resource (163 pages) :$billustrations, tables
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
504	\\	$aIncludes bibliographical references.
588	\\	$aDescription based on print version record.
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2014. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
650	\0	$aCivil service$zEuropean Union countries.
650	\0	$aCivil service reform$zEuropean Union countries.
650	\0	$aPublic administration$zEuropean Union countries.
650	\0	$aAdministrative agencies$zEuropean Union countries$xPersonnel management.
650	\0	$aStrategic planning$zEuropean Union countries.
650	\0	$aPolitical planning$zEuropean Union countries.
655	\0	$aElectronic books.
700	1\	$aMoilanen, Timo,$eauthor.
776	08	$iPrint version:$aDemmke, Christoph.$tGovernment transformation and the future of public employment : the impact of restructuring on status development in the central administration of the EU-27.$dFrankfurt am Main, [Germany] : Peter Lang Edition, c2013 $hviii, 154 pages $z9783631629710 $w2013010031
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10999065$zConnect to this resource:
907	\\	$a.b17716470$b04-24-15$c04-24-15
911	\\	$aRDA ENRICHED
998	\\	$a1bew$b04-24-15$cm$dz$e-$feng$ggw $h0$i0
910	\\	$aMARS
		
LDR		01718nam  2200409 i 4500
001		ocm00999999
003		OCoLC
005		20151122075035.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		150112t20122012gw\a\\\\o\\\\\000\0\eng\d
020	\\	$z9783631634042
020	\\	$a9783653014310 (e-book)
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
049	\\	$aPALS-EBRARY
050	14	$aHC79.T4$b.G87 2012eb
082	04	$a338.064$223
100	1\	$aG{uml}urak, Hasan,$eauthor.
245	10	$aHeterodox economics :$bfoundations of alternative economics /$cHasan G{uml}urak.
264	\1	$aFrankfurt am Main, Germany :$bPeter Lang GmbH,$c2012.
264	\4	$c{copy}2012
300	\\	$a1 online resource (239 pages) :$billustrations
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
588	\\	$aDescription based on print version record.
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2014. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
650	\0	$aTechnological innovations$xEconomic aspects.
650	\0	$aTechnological innovations$xSocial aspects.
655	\0	$aElectronic books.
776	08	$iPrint version:$aG{uml}urak, Hasan.$tHeterodox economics : foundations of alternative economics.$dFrankfurt am Main, Germany : Peter Lang GmbH, c2012 $hxiii, 223 pages $z9783631634042 $w2012406646
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10999088$zConnect to this resource:
907	\\	$a.b17716482$b04-24-15$c04-24-15
911	\\	$aRDA ENRICHED
998	\\	$a1bew$b04-24-15$cm$dz$e-$feng$ggw $h0$i0
910	\\	$aMARS
		
LDR		02344nam  2200517 i 4500
001		ocm00999999
003		OCoLC
005		20151122075035.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		150112t20132013nyu\\\\\ob\\\\001\0\eng\d
020	\\	$z9781433120374
020	\\	$z9781433120381
020	\\	$a9781453911273 (e-book)
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
049	\\	$aPALS-EBRARY
050	14	$aLB2822.8$b.T73 2013eb
082	04	$a371.2/07$223
245	00	$aTransforming education :$bglobal perspectives, experiences and implications /$cedited by Robert A. DeVillar, Binbin Jiang, and Jim Cummins.
264	\1	$aNew York :$bPeter Lang,$c2013.
264	\4	$c{copy}2013
300	\\	$a1 online resource (293 pages).
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
490	1\	$aEducational Psychology : Critical Pedagogical Perspectives,$x1943-8109 ;$vVolume 24
504	\\	$aIncludes bibliographical references at the end of each chapters and index.
588	\\	$aDescription based on print version record.
590	\\	$aElectronic reproduction. Palo Alto, Calif. : ebrary, 2014. Available via World Wide Web. Access may be limited to ebrary affiliated libraries.
650	\0	$aSchool improvement programs$vCase studies.
650	\0	$aEducational change$vCase studies.
650	\0	$aTeachers$xTraining of$vCase studies.
650	\0	$aLearning, Psychology of$vCase studies.
650	\0	$aEducation$vCross-cultural studies.
655	\0	$aElectronic books.
700	1\	$aDeVillar, Robert A.,$eeditor.
700	1\	$aJiang, Binbin,$eeditor.
700	1\	$aCummins, Jim,$eeditor.
776	08	$iPrint version:$tTransforming education : global perspectives, experiences and implications.$dNew York : Peter Lang, c2013 $hx, 280 pages $kEducational psychology: critical pedagogical perspectives ; Volume 24.$x1943-8109 $z9781433120374 $w2013012580
830	\0	$aEducational psychology: critical pedagogical perspectives ;$vVolume 24.
856	40	$uhttps://ezproxy.elon.edu/login?url=http://site.ebrary.com/lib/elon/Doc?id=10999154$zConnect to this resource:
907	\\	$a.b17716500$b04-24-15$c04-24-15
911	\\	$aRDA ENRICHED
998	\\	$a1bew$b04-24-15$cm$dz$e-$feng$gnyu$h0$i0
910	\\	$aMARS
		
LDR		01986nam  2200397 i 4500
001		ocm00999999
003		OCoLC
005		20151122075036.0
006		m\\\\\o\\d\\\\\\\\
007		cr\cn|||||||||
008		150112t20102010cau\\\\\ob\\\\001\0\eng\d
020	\\	$z9781935723233
035	\\	$a(OCoLC)999999
040	\\	$aCaPaEBR$beng$erda$epn$cCaPaEBR
049	\\	$aPALS-EBRARY
050	14	$aHF5415.5$b.D447 2010eb
082	04	$a658.812$223
100	1\	$aDeGregor, Dennison J.,$eauthor.
245	10	$aCustomer-transparent enterprise :$bbeyond 20th century crm : how market leaders are using 21st century customer transparency to close the brand/customer gap and win the customer loyalty wars /$cDennison J. DeGregor.
264	\1	$aCarlsbad, California :$bMotivational Press, Inc,$c2010.
264	\4	$c{copy}2010
300	\\	$a1 online resource (340 pages)
336	\\	$atext$btxt$2rdacontent
337	\\	$acomputer$bc$2rdamedia
338	\\	$aonline resource$bcr$2rdacarrier
